Glassdoor Review Page,supposed_n_reviews,supposed_n_pages,% pages,Running Sum
https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm,290,29,0.000159495,0.963536167
https://www.glassdoor.com/Reviews/Life-Storage-Reviews-E423224.htm,281,29,0.000159495,0.963695662
https://www.glassdoor.com/Reviews/Corrections-Corporation-of-America-Reviews-E6826.htm,283,29,0.000159495,0.963855157
https://www.glassdoor.com/Reviews/Bank-of-Hawaii-Reviews-E1170.htm,284,29,0.000159495,0.964014652
https://www.glassdoor.com/Reviews/Belden-Reviews-E2440.htm,284,29,0.000159495,0.964174146
https://www.glassdoor.com/Reviews/EnerSys-Reviews-E7960.htm,283,29,0.000159495,0.964333641
https://www.glassdoor.com/Reviews/Selective-Insurance-Reviews-E1867.htm,284,29,0.000159495,0.964493136
https://www.glassdoor.com/Reviews/Haemonetics-Reviews-E786.htm,283,29,0.000159495,0.964652631
https://www.glassdoor.com/Reviews/ScanSource-Reviews-E3715.htm,281,29,0.000159495,0.964812126
https://www.glassdoor.com/Reviews/ADTRAN-Reviews-E3056.htm,283,29,0.000159495,0.964971621
https://www.glassdoor.com/Reviews/FARO-Technologies-Reviews-E7085.htm,290,29,0.000159495,0.965131116
https://www.glassdoor.com/Reviews/StoneX-Reviews-E3798545.htm,288,29,0.000159495,0.965290611
https://www.glassdoor.com/Reviews/Delphi-Technologies-Reviews-E1946014.htm,275,28,0.000153995,0.965444606
https://www.glassdoor.com/Reviews/The-Cincinnati-Insurance-Company-Reviews-E1255.htm,280,28,0.000153995,0.965598601
https://www.glassdoor.com/Reviews/NiSource-Reviews-E460.htm,274,28,0.000153995,0.965752596
https://www.glassdoor.com/Reviews/Douglas-Emmett-Reviews-E41554.htm,274,28,0.000153995,0.965906591
https://www.glassdoor.com/Reviews/POOLCORP-Reviews-E486524.htm,273,28,0.000153995,0.966060586
https://www.glassdoor.com/Reviews/Cognex-Reviews-E1273.htm,271,28,0.000153995,0.966214581
https://www.glassdoor.com/Reviews/Carpenter-Technology-Reviews-E133.htm,280,28,0.000153995,0.966368576
https://www.glassdoor.com/Reviews/Wintrust-Financial-Reviews-E6646.htm,272,28,0.000153995,0.966522571
https://www.glassdoor.com/Reviews/Neogen-Reviews-E4960.htm,274,28,0.000153995,0.966676566
https://www.glassdoor.com/Reviews/Applied-Industrial-Technologies-Reviews-E86.htm,277,28,0.000153995,0.966830561
https://www.glassdoor.com/Reviews/Banc-of-California-Reviews-E787841.htm,271,28,0.000153995,0.966984556
https://www.glassdoor.com/Reviews/Ixia-Reviews-E9341.htm,276,28,0.000153995,0.967138552
https://www.glassdoor.com/Reviews/Exterran-Reviews-E10092.htm,275,28,0.000153995,0.967292547
https://www.glassdoor.com/Reviews/Hain-Celestial-Reviews-E4604.htm,261,27,0.000148495,0.967441042
https://www.glassdoor.com/Reviews/Brookfield-Properties-Reviews-E8707.htm,269,27,0.000148495,0.967589537
https://www.glassdoor.com/Reviews/RLI-Reviews-E556.htm,270,27,0.000148495,0.967738032
https://www.glassdoor.com/Reviews/Hartman-Income-REIT-Reviews-E245648.htm,270,27,0.000148495,0.967886528
https://www.glassdoor.com/Reviews/Texas-Capital-Bank-Reviews-E12089.htm,266,27,0.000148495,0.968035023
https://www.glassdoor.com/Reviews/Evercore-Partners-Reviews-E11361.htm,262,27,0.000148495,0.968183518
https://www.glassdoor.com/Reviews/G-III-Apparel-Reviews-E1126.htm,269,27,0.000148495,0.968332013
https://www.glassdoor.com/Reviews/NETGEAR-Reviews-E12666.htm,270,27,0.000148495,0.968480509
https://www.glassdoor.com/Reviews/First-Midwest-Bank-Reviews-E1415.htm,264,27,0.000148495,0.968629004
https://www.glassdoor.com/Reviews/Simmons-Bank-Reviews-E1940.htm,262,27,0.000148495,0.968777499
https://www.glassdoor.com/Reviews/Lumentum-Operations-Reviews-E1053151.htm,262,27,0.000148495,0.968925994
https://www.glassdoor.com/Reviews/HealthStream-Reviews-E10008.htm,268,27,0.000148495,0.96907449
https://www.glassdoor.com/Reviews/Tupperware-Reviews-E5798.htm,255,26,0.000142995,0.969217485
https://www.glassdoor.com/Reviews/SPX-Flow-Reviews-E1077274.htm,252,26,0.000142995,0.96936048
https://www.glassdoor.com/Reviews/iRobot-Reviews-E35096.htm,259,26,0.000142995,0.969503476
https://www.glassdoor.com/Reviews/Marten-Transport-Reviews-E1621.htm,255,26,0.000142995,0.969646471
https://www.glassdoor.com/Reviews/DXP-Enterprises-Reviews-E7693.htm,253,26,0.000142995,0.969789467
https://www.glassdoor.com/Reviews/IDEX-Reviews-E344.htm,244,25,0.000137496,0.969926962
https://www.glassdoor.com/Reviews/The-Toro-Company-Reviews-E670.htm,249,25,0.000137496,0.970064458
https://www.glassdoor.com/Reviews/AMC-Networks-Reviews-E13227.htm,246,25,0.000137496,0.970201954
https://www.glassdoor.com/Reviews/Fairchild-Semiconductor-Reviews-E6693.htm,241,25,0.000137496,0.970339449
https://www.glassdoor.com/Reviews/BancorpSouth-Reviews-E1171.htm,249,25,0.000137496,0.970476945
https://www.glassdoor.com/Reviews/Forward-Air-Reviews-E2456.htm,248,25,0.000137496,0.97061444
https://www.glassdoor.com/Reviews/Cincinnati-Bell-Reviews-E152.htm,243,25,0.000137496,0.970751936
https://www.glassdoor.com/Reviews/Tailored-Brands-Reviews-E1335240.htm,244,25,0.000137496,0.970889432
https://www.glassdoor.com/Reviews/ePlus-Reviews-E6409.htm,250,25,0.000137496,0.971026927
https://www.glassdoor.com/Reviews/Powell-Industries-Reviews-E1797.htm,249,25,0.000137496,0.971164423
https://www.glassdoor.com/Reviews/Endo-Pharmaceuticals-Reviews-E11705.htm,235,24,0.000131996,0.971296419
https://www.glassdoor.com/Reviews/Landstar-Reviews-E2335.htm,240,24,0.000131996,0.971428414
https://www.glassdoor.com/Reviews/HNI-Reviews-E1466.htm,239,24,0.000131996,0.97156041
https://www.glassdoor.com/Reviews/Hb-Fuller-Reviews-E1463.htm,239,24,0.000131996,0.971692406
https://www.glassdoor.com/Reviews/Cirrus-Logic-Reviews-E1259.htm,234,24,0.000131996,0.971824402
https://www.glassdoor.com/Reviews/Cardtronics-Reviews-E15467.htm,236,24,0.000131996,0.971956397
https://www.glassdoor.com/Reviews/TrustCo-Bank-Corp-NY-Reviews-E1970.htm,236,24,0.000131996,0.972088393
https://www.glassdoor.com/Reviews/Harsco-Reviews-E318.htm,233,24,0.000131996,0.972220389
https://www.glassdoor.com/Reviews/EZCORP-Reviews-E1525.htm,238,24,0.000131996,0.972352385
https://www.glassdoor.com/Reviews/Masco-Reviews-E427.htm,224,23,0.000126496,0.972478881
https://www.glassdoor.com/Reviews/Albemarle-Reviews-E2561.htm,225,23,0.000126496,0.972605377
https://www.glassdoor.com/Reviews/Atmos-Energy-Reviews-E63.htm,222,23,0.000126496,0.972731873
https://www.glassdoor.com/Reviews/Graco-Reviews-E294.htm,224,23,0.000126496,0.972858369
https://www.glassdoor.com/Reviews/ABIOMED-Reviews-E755.htm,224,23,0.000126496,0.972984864
https://www.glassdoor.com/Reviews/Rollins-Reviews-E570.htm,227,23,0.000126496,0.97311136
https://www.glassdoor.com/Reviews/Murphy-USA-Reviews-E3564014.htm,229,23,0.000126496,0.973237856
https://www.glassdoor.com/Reviews/Genesco-Reviews-E281.htm,225,23,0.000126496,0.973364352
https://www.glassdoor.com/Reviews/Atlas-Air-Worldwide-Reviews-E4235.htm,221,23,0.000126496,0.973490848
https://www.glassdoor.com/Reviews/Luminex-Reviews-E11502.htm,228,23,0.000126496,0.973617344
https://www.glassdoor.com/Reviews/AeroVironment-Reviews-E42344.htm,224,23,0.000126496,0.97374384
https://www.glassdoor.com/Reviews/LendingTree-Reviews-E11154.htm,230,23,0.000126496,0.973870336
https://www.glassdoor.com/Reviews/Piper-Sandler-Reviews-E1789.htm,227,23,0.000126496,0.973996832
https://www.glassdoor.com/Reviews/GCI-Reviews-E635.htm,230,23,0.000126496,0.974123328
https://www.glassdoor.com/Reviews/Liquidity-Services-Reviews-E30508.htm,222,23,0.000126496,0.974249824
https://www.glassdoor.com/Reviews/EOG-Reviews-E1467.htm,217,22,0.000120996,0.97437082
https://www.glassdoor.com/Reviews/TEGNA-Reviews-E1018607.htm,214,22,0.000120996,0.974491816
https://www.glassdoor.com/Reviews/AmSurg-Reviews-E7549.htm,214,22,0.000120996,0.974612812
https://www.glassdoor.com/Reviews/Brunswick-Reviews-E111.htm,212,22,0.000120996,0.974733809
https://www.glassdoor.com/Reviews/Cabot-Reviews-E126.htm,219,22,0.000120996,0.974854805
https://www.glassdoor.com/Reviews/Dorman-Products-Reviews-E1872.htm,212,22,0.000120996,0.974975801
https://www.glassdoor.com/Reviews/Exponent-Reviews-E2069.htm,219,22,0.000120996,0.975096797
https://www.glassdoor.com/Reviews/US-Ecology-Reviews-E494254.htm,219,22,0.000120996,0.975217793
https://www.glassdoor.com/Reviews/Tennant-Reviews-E1953.htm,217,22,0.000120996,0.975338789
https://www.glassdoor.com/Reviews/EMPLOYERS-Reviews-E25702.htm,216,22,0.000120996,0.975459785
https://www.glassdoor.com/Reviews/Boise-Cascade-Reviews-E37819.htm,218,22,0.000120996,0.975580781
https://www.glassdoor.com/Reviews/Brooks-Automation-Reviews-E3928.htm,215,22,0.000120996,0.975701778
https://www.glassdoor.com/Reviews/Movado-Group-Reviews-E2471.htm,215,22,0.000120996,0.975822774
https://www.glassdoor.com/Reviews/Prologis-Reviews-E2631.htm,209,21,0.000115496,0.97593827
https://www.glassdoor.com/Reviews/Omnicom-Reviews-E1734.htm,204,21,0.000115496,0.976053766
https://www.glassdoor.com/Reviews/Southwestern-Energy-Reviews-E614.htm,204,21,0.000115496,0.976169263
https://www.glassdoor.com/Reviews/Legg-Mason-Reviews-E397.htm,203,21,0.000115496,0.976284759
https://www.glassdoor.com/Reviews/W-R-Berkley-Reviews-E2020.htm,206,21,0.000115496,0.976400255
https://www.glassdoor.com/Reviews/Aptar-Reviews-E2310.htm,203,21,0.000115496,0.976515751
https://www.glassdoor.com/Reviews/Old-Republic-International-Reviews-E25946.htm,204,21,0.000115496,0.976631248
https://www.glassdoor.com/Reviews/Inspire-Brands-Reviews-E2091686.htm,203,21,0.000115496,0.976746744
https://www.glassdoor.com/Reviews/Superior-Energy-Reviews-E1698.htm,207,21,0.000115496,0.97686224
https://www.glassdoor.com/Reviews/Joy-Global-Reviews-E316.htm,204,21,0.000115496,0.976977737
https://www.glassdoor.com/Reviews/LivaNova-Reviews-E1198749.htm,201,21,0.000115496,0.977093233
https://www.glassdoor.com/Reviews/Vishay-Reviews-E706.htm,206,21,0.000115496,0.977208729
https://www.glassdoor.com/Reviews/Old-National-Bancorp-Reviews-E1730.htm,209,21,0.000115496,0.977324226
https://www.glassdoor.com/Reviews/Protolabs-Reviews-E388685.htm,208,21,0.000115496,0.977439722
https://www.glassdoor.com/Reviews/Monotype-Reviews-E42483.htm,208,21,0.000115496,0.977555218
https://www.glassdoor.com/Reviews/Kulicke-and-Soffa-Reviews-E1573.htm,203,21,0.000115496,0.977670715
https://www.glassdoor.com/Reviews/Veeco-Instruments-Reviews-E3835.htm,206,21,0.000115496,0.977786211
https://www.glassdoor.com/Reviews/Eaton-Vance-Reviews-E3553.htm,192,20,0.000109996,0.977896207
https://www.glassdoor.com/Reviews/CONSOL-Energy-Reviews-E2751.htm,199,20,0.000109996,0.978006204
https://www.glassdoor.com/Reviews/F-N-B-Corporation-Reviews-E4832.htm,192,20,0.000109996,0.9781162
https://www.glassdoor.com/Reviews/Knowles-Corporation-Reviews-E25451.htm,191,20,0.000109996,0.978226197
https://www.glassdoor.com/Reviews/Greif-Reviews-E5368.htm,199,20,0.000109996,0.978336193
https://www.glassdoor.com/Reviews/MKS-Instruments-Reviews-E7469.htm,196,20,0.000109996,0.97844619
https://www.glassdoor.com/Reviews/Matthews-International-Reviews-E2695.htm,191,20,0.000109996,0.978556186
https://www.glassdoor.com/Reviews/Northwest-Bank-Reviews-E333433.htm,195,20,0.000109996,0.978666183
https://www.glassdoor.com/Reviews/Rambus-Reviews-E6754.htm,195,20,0.000109996,0.978776179
https://www.glassdoor.com/Reviews/Diplomat-Reviews-E354674.htm,198,20,0.000109996,0.978886176
https://www.glassdoor.com/Reviews/CIRCOR-International-Reviews-E9833.htm,194,20,0.000109996,0.978996172
https://www.glassdoor.com/Reviews/Callaway-Golf-Reviews-E2138.htm,197,20,0.000109996,0.979106169
https://www.glassdoor.com/Reviews/Chart-Industries-Reviews-E1148.htm,194,20,0.000109996,0.979216165
https://www.glassdoor.com/Reviews/CalAmp-Reviews-E1219.htm,192,20,0.000109996,0.979326162
https://www.glassdoor.com/Reviews/Materion-Reviews-E112.htm,198,20,0.000109996,0.979436158
https://www.glassdoor.com/Reviews/Invacare-Reviews-E1534.htm,197,20,0.000109996,0.979546155
https://www.glassdoor.com/Reviews/Blue-Nile-Reviews-E11944.htm,193,20,0.000109996,0.979656151
https://www.glassdoor.com/Reviews/Sempra-Reviews-E8437.htm,188,19,0.000104497,0.979760648
https://www.glassdoor.com/Reviews/ONEOK-Reviews-E490.htm,188,19,0.000104497,0.979865144
https://www.glassdoor.com/Reviews/Olin-Reviews-E495.htm,186,19,0.000104497,0.979969641
https://www.glassdoor.com/Reviews/Integrated-Device-Technology-Reviews-E1518.htm,183,19,0.000104497,0.980074138
https://www.glassdoor.com/Reviews/Vista-Outdoor-Reviews-E992811.htm,190,19,0.000104497,0.980178634
https://www.glassdoor.com/Reviews/Cable-One-Reviews-E13203.htm,188,19,0.000104497,0.980283131
https://www.glassdoor.com/Reviews/General-Cable-Reviews-E6763.htm,186,19,0.000104497,0.980387628
https://www.glassdoor.com/Reviews/OneSpan-Reviews-E12101.htm,186,19,0.000104497,0.980492124
https://www.glassdoor.com/Reviews/World-Finance-Reviews-E1840.htm,187,19,0.000104497,0.980596621
https://www.glassdoor.com/Reviews/Harmonic-Reviews-E4208.htm,185,19,0.000104497,0.980701118
https://www.glassdoor.com/Reviews/Macerich-Reviews-E3939.htm,175,18,9.89968E-05,0.980800114
https://www.glassdoor.com/Reviews/Trustmark-National-Bank-Reviews-E1402.htm,180,18,9.89968E-05,0.980899111
https://www.glassdoor.com/Reviews/Columbia-Bank-WA-OR-and-ID-Reviews-E2255.htm,171,18,9.89968E-05,0.980998108
https://www.glassdoor.com/Reviews/Semtech-Reviews-E1010.htm,174,18,9.89968E-05,0.981097105
https://www.glassdoor.com/Reviews/Natus-Medical-Reviews-E12479.htm,177,18,9.89968E-05,0.981196102
https://www.glassdoor.com/Reviews/II-VI-Reviews-E1501.htm,175,18,9.89968E-05,0.981295099
https://www.glassdoor.com/Reviews/First-Commonwealth-Bank-Reviews-E2180.htm,174,18,9.89968E-05,0.981394095
https://www.glassdoor.com/Reviews/European-Investment-Bank-Reviews-E10576.htm,174,18,9.89968E-05,0.981493092
https://www.glassdoor.com/Reviews/Computer-Programs-And-Systems-Inc-Reviews-E14935.htm,175,18,9.89968E-05,0.981592089
https://www.glassdoor.com/Reviews/EQT-Corporation-Reviews-E233.htm,167,17,9.3497E-05,0.981685586
https://www.glassdoor.com/Reviews/CF-Industries-Reviews-E2744.htm,164,17,9.3497E-05,0.981779083
https://www.glassdoor.com/Reviews/IPG-Photonics-Reviews-E12994.htm,167,17,9.3497E-05,0.98187258
https://www.glassdoor.com/Reviews/Compass-Minerals-Reviews-E14034.htm,165,17,9.3497E-05,0.981966077
https://www.glassdoor.com/Reviews/LP-Building-Solutions-Reviews-E413.htm,164,17,9.3497E-05,0.982059574
https://www.glassdoor.com/Reviews/Akorn-Reviews-E1097.htm,162,17,9.3497E-05,0.982153071
https://www.glassdoor.com/Reviews/Dril-Quip-Reviews-E7114.htm,170,17,9.3497E-05,0.982246568
https://www.glassdoor.com/Reviews/Cathay-General-Bancorp-Reviews-E1769.htm,169,17,9.3497E-05,0.982340065
https://www.glassdoor.com/Reviews/Janus-Capital-Reviews-E7199.htm,161,17,9.3497E-05,0.982433562
https://www.glassdoor.com/Reviews/United-Bankshares-Reviews-E1987.htm,165,17,9.3497E-05,0.982527059
https://www.glassdoor.com/Reviews/Watts-Water-Technologies-Reviews-E2030.htm,165,17,9.3497E-05,0.982620556
https://www.glassdoor.com/Reviews/Simpson-Strong-Tie-Reviews-E19534.htm,165,17,9.3497E-05,0.982714053
https://www.glassdoor.com/Reviews/Methode-Electronics-Reviews-E1146245.htm,165,17,9.3497E-05,0.98280755
https://www.glassdoor.com/Reviews/The-Andersons-Reviews-E3071.htm,164,17,9.3497E-05,0.982901047
https://www.glassdoor.com/Reviews/Roadrunner-Transportation-Systems-Reviews-E26178.htm,167,17,9.3497E-05,0.982994544
https://www.glassdoor.com/Reviews/HashiCorp-Reviews-E1359860.htm,157,16,8.79972E-05,0.983082541
https://www.glassdoor.com/Reviews/Everest-Re-Group-Reviews-E18435.htm,157,16,8.79972E-05,0.983170539
https://www.glassdoor.com/Reviews/Cboe-Global-Markets-Reviews-E7355.htm,158,16,8.79972E-05,0.983258536
https://www.glassdoor.com/Reviews/HollyFrontier-Corporation-Reviews-E420685.htm,160,16,8.79972E-05,0.983346533
https://www.glassdoor.com/Reviews/Interval-International-Reviews-E9398.htm,153,16,8.79972E-05,0.98343453
https://www.glassdoor.com/Reviews/Advanced-Energy-Reviews-E5326.htm,159,16,8.79972E-05,0.983522527
https://www.glassdoor.com/Reviews/Dine-Brands-Global-Reviews-E1537.htm,155,16,8.79972E-05,0.983610524
https://www.glassdoor.com/Reviews/Consolidated-Communications-Reviews-E35661.htm,155,16,8.79972E-05,0.983698522
https://www.glassdoor.com/Reviews/First-Financial-Bank-Reviews-E1410.htm,154,16,8.79972E-05,0.983786519
https://www.glassdoor.com/Reviews/Albany-International-Reviews-E20.htm,153,16,8.79972E-05,0.983874516
https://www.glassdoor.com/Reviews/Rogers-Corporation-Reviews-E995.htm,153,16,8.79972E-05,0.983962513
https://www.glassdoor.com/Reviews/Interface-Reviews-E1522.htm,152,16,8.79972E-05,0.98405051
https://www.glassdoor.com/Reviews/BofI-Federal-Bank-Reviews-E494911.htm,154,16,8.79972E-05,0.984138508
https://www.glassdoor.com/Reviews/CMC-Materials-Reviews-E11440.htm,151,16,8.79972E-05,0.984226505
https://www.glassdoor.com/Reviews/Ameris-Bank-Reviews-E2664.htm,156,16,8.79972E-05,0.984314502
https://www.glassdoor.com/Reviews/CryoLife-Reviews-E595.htm,154,16,8.79972E-05,0.984402499
https://www.glassdoor.com/Reviews/Becton-Dickinson-Reviews-E5780527.htm,149,15,8.24974E-05,0.984484996
https://www.glassdoor.com/Reviews/SCANA-Reviews-E577.htm,147,15,8.24974E-05,0.984567494
https://www.glassdoor.com/Reviews/Xylem-Inc-Reviews-E2612822.htm,145,15,8.24974E-05,0.984649991
https://www.glassdoor.com/Reviews/Quanta-Services-Reviews-E7594.htm,142,15,8.24974E-05,0.984732489
https://www.glassdoor.com/Reviews/Darling-Ingredients-Reviews-E2759.htm,142,15,8.24974E-05,0.984814986
https://www.glassdoor.com/Reviews/Great-Western-Bancorp-Reviews-E23341.htm,143,15,8.24974E-05,0.984897483
https://www.glassdoor.com/Reviews/Comfort-Systems-USA-Reviews-E10050.htm,146,15,8.24974E-05,0.984979981
https://www.glassdoor.com/Reviews/Clearwater-Paper-Reviews-E229811.htm,143,15,8.24974E-05,0.985062478
https://www.glassdoor.com/Reviews/MiMedx-Group-Reviews-E283952.htm,146,15,8.24974E-05,0.985144975
https://www.glassdoor.com/Reviews/Walker-and-Dunlop-Reviews-E354637.htm,143,15,8.24974E-05,0.985227473
https://www.glassdoor.com/Reviews/Opus-Bank-Reviews-E480410.htm,144,15,8.24974E-05,0.98530997
https://www.glassdoor.com/Reviews/Spok-Reviews-E895842.htm,146,15,8.24974E-05,0.985392467
https://www.glassdoor.com/Reviews/Linear-Technology-Reviews-E1598.htm,138,14,7.69975E-05,0.985469465
https://www.glassdoor.com/Reviews/C-and-A-Reviews-E12195.htm,138,14,7.69975E-05,0.985546463
https://www.glassdoor.com/Reviews/DST-Output-Reviews-E15947.htm,138,14,7.69975E-05,0.98562346
https://www.glassdoor.com/Reviews/Tri-Pointe-Homes-Reviews-E3126627.htm,140,14,7.69975E-05,0.985700458
https://www.glassdoor.com/Reviews/Nektar-Therapeutics-Reviews-E2659.htm,138,14,7.69975E-05,0.985777455
https://www.glassdoor.com/Reviews/AZZ-Reviews-E1158.htm,136,14,7.69975E-05,0.985854453
https://www.glassdoor.com/Reviews/NIC-Reviews-E9312.htm,132,14,7.69975E-05,0.98593145
https://www.glassdoor.com/Reviews/Stepan-Reviews-E1018.htm,138,14,7.69975E-05,0.986008448
https://www.glassdoor.com/Reviews/Digi-International-Reviews-E1646.htm,139,14,7.69975E-05,0.986085445
https://www.glassdoor.com/Reviews/Boston-Properties-Reviews-E3948.htm,127,13,7.14977E-05,0.986156943
https://www.glassdoor.com/Reviews/Kansas-City-Southern-Reviews-E19562.htm,121,13,7.14977E-05,0.986228441
https://www.glassdoor.com/Reviews/Signature-Bank-Reviews-E35084.htm,125,13,7.14977E-05,0.986299938
https://www.glassdoor.com/Reviews/United-Therapeutics-Reviews-E9246.htm,122,13,7.14977E-05,0.986371436
https://www.glassdoor.com/Reviews/FirstMerit-Reviews-E1401.htm,121,13,7.14977E-05,0.986442934
https://www.glassdoor.com/Reviews/ONE-Gas-Reviews-E776594.htm,130,13,7.14977E-05,0.986514432
https://www.glassdoor.com/Reviews/Federated-Investors-Reviews-E5340.htm,124,13,7.14977E-05,0.986585929
https://www.glassdoor.com/Reviews/Talen-Energy-Reviews-E1011866.htm,130,13,7.14977E-05,0.986657427
https://www.glassdoor.com/Reviews/Dycom-Reviews-E1351.htm,122,13,7.14977E-05,0.986728925
https://www.glassdoor.com/Reviews/Sterling-Bancorp-Reviews-E623.htm,128,13,7.14977E-05,0.986800422
https://www.glassdoor.com/Reviews/Cray-Reviews-E4520.htm,127,13,7.14977E-05,0.98687192
https://www.glassdoor.com/Reviews/Westamerica-Reviews-E1065.htm,122,13,7.14977E-05,0.986943418
https://www.glassdoor.com/Reviews/Universal-Electronics-Reviews-E1946.htm,123,13,7.14977E-05,0.987014916
https://www.glassdoor.com/Reviews/Standard-Motor-Products-Reviews-E618.htm,124,13,7.14977E-05,0.987086413
https://www.glassdoor.com/Reviews/Matrix-Service-Reviews-E265.htm,121,13,7.14977E-05,0.987157911
https://www.glassdoor.com/Reviews/MarineMax-Reviews-E7898.htm,123,13,7.14977E-05,0.987229409
https://www.glassdoor.com/Reviews/Hornbeck-Offshore-Reviews-E15179.htm,125,13,7.14977E-05,0.987300906
https://www.glassdoor.com/Reviews/Basic-Energy-Services-Reviews-E11767.htm,122,13,7.14977E-05,0.987372404
https://www.glassdoor.com/Reviews/Diamond-Offshore-Reviews-E4515.htm,115,12,6.59979E-05,0.987438402
https://www.glassdoor.com/Reviews/Steel-Dynamics-Reviews-E6441.htm,113,12,6.59979E-05,0.9875044
https://www.glassdoor.com/Reviews/Aqua-America-Reviews-E527.htm,117,12,6.59979E-05,0.987570398
https://www.glassdoor.com/Reviews/Valaris-Reviews-E3018443.htm,119,12,6.59979E-05,0.987636396
https://www.glassdoor.com/Reviews/Black-Hills-Corporation-Reviews-E100.htm,117,12,6.59979E-05,0.987702394
https://www.glassdoor.com/Reviews/Rayonier-Reviews-E2529.htm,116,12,6.59979E-05,0.987768391
https://www.glassdoor.com/Reviews/Fulton-Financial-Corporation-Reviews-E1436.htm,120,12,6.59979E-05,0.987834389
https://www.glassdoor.com/Reviews/SM-Energy-Reviews-E1697.htm,117,12,6.59979E-05,0.987900387
https://www.glassdoor.com/Reviews/Washington-Prime-Group-Reviews-E1424507.htm,117,12,6.59979E-05,0.987966385
https://www.glassdoor.com/Reviews/Southwest-Gas-Reviews-E612.htm,119,12,6.59979E-05,0.988032383
https://www.glassdoor.com/Reviews/Cambrex-Reviews-E1224.htm,112,12,6.59979E-05,0.988098381
https://www.glassdoor.com/Reviews/Kaiser-Aluminum-Reviews-E1552.htm,117,12,6.59979E-05,0.988164379
https://www.glassdoor.com/Reviews/Astoria-Bank-Reviews-E242413.htm,116,12,6.59979E-05,0.988230377
https://www.glassdoor.com/Reviews/Boston-Private-Reviews-E296378.htm,118,12,6.59979E-05,0.988296375
https://www.glassdoor.com/Reviews/OSI-Systems-Reviews-E6973.htm,117,12,6.59979E-05,0.988362372
https://www.glassdoor.com/Reviews/UFG-Insurance-Reviews-E1989.htm,114,12,6.59979E-05,0.98842837
https://www.glassdoor.com/Reviews/Belmond-Reviews-E884887.htm,111,12,6.59979E-05,0.988494368
https://www.glassdoor.com/Reviews/Quanex-Building-Products-Reviews-E552.htm,117,12,6.59979E-05,0.988560366
https://www.glassdoor.com/Reviews/CTS-Corporation-Reviews-E125.htm,112,12,6.59979E-05,0.988626364
https://www.glassdoor.com/Reviews/Gulf-Business-Machines-Reviews-E138092.htm,110,11,6.04981E-05,0.988686862
https://www.glassdoor.com/Reviews/Time-Warner-Cable-Reviews-E4297719.htm,104,11,6.04981E-05,0.98874736
https://www.glassdoor.com/Reviews/WEC-Energy-Group-Reviews-E1103041.htm,102,11,6.04981E-05,0.988807858
https://www.glassdoor.com/Reviews/Newfield-Exploration-Reviews-E2367.htm,105,11,6.04981E-05,0.988868356
https://www.glassdoor.com/Reviews/OGE-Energy-Reviews-E494.htm,107,11,6.04981E-05,0.988928854
https://www.glassdoor.com/Reviews/Kirby-Corporation-Reviews-E918.htm,104,11,6.04981E-05,0.988989352
https://www.glassdoor.com/Reviews/CANADIAN-APARTMENT-PROPERTIES-REIT-Reviews-E457689.htm,106,11,6.04981E-05,0.98904985
https://www.glassdoor.com/Reviews/CST-Brands-Reviews-E717969.htm,107,11,6.04981E-05,0.989110348
https://www.glassdoor.com/Reviews/Aspen-Reviews-E32215.htm,104,11,6.04981E-05,0.989170847
https://www.glassdoor.com/Reviews/TDS-Reviews-E1033.htm,101,11,6.04981E-05,0.989231345
https://www.glassdoor.com/Reviews/InterDigital-Reviews-E2535.htm,107,11,6.04981E-05,0.989291843
https://www.glassdoor.com/Reviews/Denbury-Resources-Reviews-E7300.htm,105,11,6.04981E-05,0.989352341
https://www.glassdoor.com/Reviews/Spire-Reviews-E392.htm,104,11,6.04981E-05,0.989412839
https://www.glassdoor.com/Reviews/Cantel-Medical-Reviews-E2648.htm,102,11,6.04981E-05,0.989473337
https://www.glassdoor.com/Reviews/CoreSite-Reviews-E354579.htm,108,11,6.04981E-05,0.989533835
https://www.glassdoor.com/Reviews/Impax-Laboratories-Reviews-E5676.htm,109,11,6.04981E-05,0.989594333
https://www.glassdoor.com/Reviews/First-Financial-Bank-Texas-Reviews-E2563.htm,103,11,6.04981E-05,0.989654831
https://www.glassdoor.com/Reviews/U-S-Silica-Reviews-E15082.htm,101,11,6.04981E-05,0.989715329
https://www.glassdoor.com/Reviews/Barnes-Group-Reviews-E80.htm,109,11,6.04981E-05,0.989775827
https://www.glassdoor.com/Reviews/Gentherm-Reviews-E824986.htm,110,11,6.04981E-05,0.989836325
https://www.glassdoor.com/Reviews/Stamps-com-Reviews-E8800.htm,104,11,6.04981E-05,0.989896823
https://www.glassdoor.com/Reviews/Badger-Meter-Reviews-E777.htm,109,11,6.04981E-05,0.989957321
https://www.glassdoor.com/Reviews/AAON-Reviews-E2450.htm,109,11,6.04981E-05,0.990017819
https://www.glassdoor.com/Reviews/Us-Physical-Therapy-Reviews-E5065.htm,106,11,6.04981E-05,0.990078317
https://www.glassdoor.com/Reviews/Lannett-Company-Reviews-E14965.htm,105,11,6.04981E-05,0.990138816
https://www.glassdoor.com/Reviews/Coinstar-Reviews-E6883.htm,107,11,6.04981E-05,0.990199314
