page,rating_overall,employment_status,review_title,review_link,review_date,employee_job,employee_loc,review_pros,review_cons,review_advice_mgmt,flag_incomplete,rating_components.Work/Life Balance,rating_components.Career Opportunities,rating_components.Compensation and Benefits,rating_components.Senior Management,summary_views.Recommend,summary_views.CEO Approval,summary_views.Business Outlook,supposed_n_reviews,Glassdoor Review Page,rating_components.Culture & Values
160,3.0,Current Employee,"Exhilarating highs and the lowest lows, sometimes in the same day.",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3615235.htm,"Jan 30, 2014",Anonymous Employee,,"The people you can meet are amongst the most friendliest, inspiring, and high performing individuals you could find. Often, managers are results driven and can push you to perform at your absolute highest.",The work/life balance can be very frustrating and the pay is on the low side for the expectations the company has. Dealing with awful customers is very difficult day in and day out.,Please be more competitive with your pay and provide some sort of outlet for high performing managers that are getting overworked and burnt out.,0,1,3,4,4,negative,neutral,positive,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,4
160,3.0,Current Employee,"can be good a good intro job for business majors, but don't stay long.",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3615529.htm,"Jan 30, 2014",,,good for quick management experience,Entire business model based on internal politics.,,0,,,,,blank,blank,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
160,3.0,"Current Employee, more than 1 year",Overall Satisfied,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3627523.htm,"Feb 2, 2014",Store Manager,"Lancaster, PA","Great opportunity for recent college grads, as well as a great opportunity for advancement within the company.",Very strict standard and high expectations and not enough time to complete tasks.,,0,3,4,4,3,positive,negative,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
161,3.0,"Former Employee, less than 1 year",Abercrombie Model & Sales Associate,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3627891.htm,"Feb 2, 2014",Abercrombie Sales Associate,"Sugar Land, TX",- You can schedule your shifts to work with your friends.,- Hard to find shifts and pay is terrible,"- Management should not hire so much, makes it difficult for older employees to schedule work opportunities.",0,4,2,3,3,negative,neutral,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
161,3.0,"Former Employee, less than 1 year",Brand model,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3628606.htm,"Feb 2, 2014",Model/Brand Representative,"Chicago, IL","Great Discounts, flexible hours, fun enviornment, new styles","pay is too low, unfriendly upper management, high theft",,0,1,1,1,3,negative,blank,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
161,4.0,Current Employee,Part of the Impact replenishment team,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3629162.htm,"Feb 2, 2014",Impact Team Member,"New York, NY","Meeting really cool, good looking fun people ; fun atmosphere ; not very hard ; getting to dress casually and comfortably.",The company is not moving forward when it comes to fashion ; some jobs such as shipment are awful ; you may work a lot harder than other people around you who are getting paid the exact same ; can't move up in the company unless you have a 4 year college degree,,0,5,3,2,4,positive,negative,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,4
161,3.0,"Current Employee, more than 5 years",Full-time Stock,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3635428.htm,"Feb 3, 2014",Full-Time Stock,"Garden City, NY","Great experience for learning how to replenish merchandise on the floor while maintaining an organized stock room. You meet a lot of great people in a diverse atmosphere. This is a great job to get retail experience in, they teach you how to meet customers needs and keep the flow merchandise moving onto the sales floor.","There are many cons working at Abercrombie. You put a lot of effort and time into this job and don't receive much recognition for it. The pay is awful and you end up working crazy hours, many times after midnight. You can complain all you want about how awful you are treated and how it sometimes feels like slave labor, yet the upper management doesn't care because they know there are plenty of more people out there that want to work for this brand, well at least think they want to work here.",Take time to appreciate your staff. From the outside everyone wants to work for this company but once you're in everyone hates. Make it an environment everyone wants to work in.,0,3,3,2,3,negative,negative,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
161,1.0,"Current Employee, more than 1 year",Was an Assistant Manager here for a little over a year and had a horrible experience.,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3635917.htm,"Feb 3, 2014",Visual Assistant Manager,"Fort Myers, FL","Get to go recruiting and depending on the store you work in, the other people you work with might be fun.",Pay isn't equivalent to the amount of work you might be doing.,"If you aren't okay with obvious internal politics, this isn't the company for you.",0,3,2,3,1,negative,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
161,4.0,"Current Employee, more than 1 year",Good experience,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3639447.htm,"Feb 4, 2014",ASM,"Greensboro, NC",Learned the ins and outs of retail management. Was a good place to start a retail career. Nice people.,Had to work over night shifts sometimes during floor sets. If you have a manger that knows what they are doing then you should be OK otherwise its going to be a late night.,,0,1,3,3,3,positive,neutral,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
161,4.0,Former Employee,It was a great company to work for but the pay was terrible.,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3641413.htm,"Feb 4, 2014",,,"You work with amazing people, i like the clothes at the time.","You don't make very much, retail hours are tough for long sustained periods of time.",,0,3,4,2,2,positive,blank,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,5
161,2.0,"Current Employee, more than 5 years",Most boring job I've ever had,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3641128.htm,"Feb 4, 2014",Model,"Pittsburgh, PA",very flexible with shifts and workers are friendly,only make minimum wage (7.25/hr),give employees the option to move up in the company,0,3,2,1,3,negative,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
161,3.0,Former Employee,Needs Improvement,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3645168.htm,"Feb 5, 2014",,,"Great people, great environment and awesome opportunity for young adults to start in the workforce.",Bonuses would be nice to have,,0,2,4,2,2,negative,negative,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,4
161,2.0,"Former Employee, less than 1 year",Rocky ladder on the way up,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3646001.htm,"Feb 5, 2014",Full-Time Stock,"Fort Worth, TX",High turnover opens alot of positions ahead of you,Most of the retail workers are young and immature,,0,2,2,2,3,blank,blank,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
162,3.0,Current Employee,It's alright,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3648895.htm,"Feb 5, 2014",Anonymous Employee,,"Flexible hours, coworkers are nice.","Pay, hours and rude customers.",,0,4,1,1,1,negative,negative,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
162,2.0,"Current Employee, more than 1 year","Abercrombie and Fitch provides a laid back experience for people busy with school, but the ambience is terrible.",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3657568.htm,"Feb 6, 2014",Impact Team Member,"Palo Alto, CA","Friendly coworkers, friendly managers, an okay discount on clothing. Good hours, can pull 4 hour shifts once a week if you wanted to.","The smell of the store will get to your head. Boring work throughout, pay is minimal, and standards are incredibly difficult to reach and maintain. No training, other than watching a 4 minute video","Don't overwork and underpay. Impact team members do much, much more work than models, yet still receive the same pay.",0,5,1,2,2,positive,negative,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
162,3.0,"Current Employee, less than 1 year",Good for part-time,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3658179.htm,"Feb 7, 2014",Sales Associate (Model),"Stony Brook, NY","Easy work, discounts on clothes was awesome","Greeting was the worst! Just standing there, waiting for time to pass by was brutal. Also, didn't like how I was not allowed to wear any make-up or any nail polish.",,0,,,,,blank,blank,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
162,2.0,Current Employee,Ehh,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3660012.htm,"Feb 7, 2014",,,"Flexible hours, managers are cool, goos starting job if you're in high school or college and need extra cash. Learned about retail and its disadvantages.","Horrible hours, rude customers, horrible pay, strict dress code. Hardly give any raises, and they can also take them away.",Dont be such a stickler on the dress code! Its says in our contract that we signed that we have to be in the current look policy and at the bottom it says we dont have to but clothes from there.,0,,,,,blank,blank,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
162,1.0,"Current Employee, more than 3 years",Horrible,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3663439.htm,"Feb 7, 2014",Manager,"Atlanta, GA",you get paid that's it,"everything, you only get promoted if you look good",you suck,0,1,1,1,1,negative,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
162,1.0,"Former Employee, more than 1 year",don't think by yourself,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3664925.htm,"Feb 8, 2014",Impact Team Member,Tokyo,had a positive response just after the interview,"look is most important on your competence; managed by young people who don't have any experience,transportation fee are not paid; difficulty to have your wished shift so you can hardly combine with another part time job.","hire people on their competence not only their look or origin ( in Japan all the managers were mix japanese, most of time american japanese) DIVERSITY!!",0,2,1,1,1,negative,negative,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
162,3.0,"Current Employee, more than 3 years",Good for first job in retail,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3665807.htm,"Feb 8, 2014",Model,"Houston, TX",It is good for getting retail experience if you have never worked in retail before. You get to learn all about customer service and how to work the POS systems. If your shy or uncomfortable with walking up to people it can help you become more comfortable with that. You get a 30% discount but only on full priced clothing that isn't already at least 30% off.,"You'll only get hired if you have the ""look"" the company wants. They give no hours and unobtainable time expectations. Most of the time during floor sets and updates you're there all day long trying to get it finished. Sometimes managers don't give you overtime, they just put the hours you  worked over on the next weeks time card. They also hire people off of looks and not work experience so many people don't work hard, don't show up for work on time, or just quit without notice. Half the time the shame people reapply and get hired again like nothing ever happened. Management plays favorites a lot.","Start hiring people who fit the job, not the look.",0,3,3,1,2,negative,negative,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
162,4.0,"Current Employee, more than 1 year",Event Host,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3666608.htm,"Feb 8, 2014",Event Host,"Los Angeles, CA",very fun place to work. networking opportunities,sometimes boring. nothing to do except checking in people or answering the phone,,0,4,5,2,4,positive,blank,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,5
162,3.0,"Former Employee, less than 1 year",Impact/Model: Headaches and perfume,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3672520.htm,"Feb 9, 2014",Impact Team Member,"Rowland Heights, CA","I love the clothes, the customers are fun","The place is dark, the smell is strong, the music is loud",,0,2,3,2,3,negative,neutral,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,4
162,2.0,Current Employee,They are a bad company,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3673301.htm,"Feb 10, 2014",,,You meet great people there,Pay is low and rules are dumb,,0,,,,,blank,blank,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
163,4.0,"Former Employee, more than 1 year",Good first job. I would recommend to any teenager looking for his or her first job to gain entry level experience.,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3683538.htm,"Feb 11, 2014",Sales Associate (Model),"Valencia, CA","Easy work, fun environment. Easy to learn skills and have a fun time while folding clothes and interacting with customers.","Low pay, bad hours, not enough hours",Provide more guidance,0,4,3,3,3,positive,neutral,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
163,1.0,"Former Employee, more than 5 years",Horrible,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3684005.htm,"Feb 11, 2014",General Manager,,Made a ton of great friends and learned a lot about the right way to run a business!,"-Pay (You work ridiculous hours every week) No overtime
-Work life balance is not a real thing
-Turnover is 1000%
-Company direction is a myth
-Customer service is not even considered as a priority","-Abandon promote from within
-Actually interview candidates for positions
-Pay what people deserve
-Promote based on results and performance, not looks",0,1,2,1,1,negative,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
163,3.0,Former Employee,"Very educational, sometimes frustrating, met some good friends, and made good contacts.",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3684492.htm,"Feb 11, 2014",Anonymous Employee,,"Learned a lot about the business and about the areas I worked in.  Lots of good, smart people.  I'm glad I got the chance to work there.","Life-work balance depends on the department you work for.  In certain areas, you will be working long hours.","If A&F is going to continue to exist, you have to make better choices on fit, fashion, and quality in hopes of getting your customer base back.  The Board of Directors has to make better decisions on leadership.",0,4,4,5,3,negative,neutral,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,4
163,3.0,"Former Employee, more than 1 year","Cool, fun working environment",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3687057.htm,"Feb 11, 2014",Impact Team Member,"New York, NY","- employees really get to enjoy themselves through interacting with customers and your co-workers.
- 30% discount on all their clothes","- management can be really stifling sometimes. They force you to have the ""abercrombie"" look. Forced to have certain haircuts, facial hair, make-up.
- store really shoves that all-american look down your throat.",,0,3,2,4,3,positive,negative,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
163,2.0,Current Employee,Nonchalant to the point of not caring. Very little hours given,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3689765.htm,"Feb 12, 2014",Floor Model,,It's a chill environment. I like my co-workers and my managers are really nice and fun to work with.,The managers don't train you or teach you. I basically learned everything on my own by asking questions. They are stingy with hours. I try hard to pick up shifts and average 10 hours per week.,Have store managers and assistant managers train floor models and impactors more thoroughly.,0,,,,,blank,blank,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
163,5.0,"Current Employee, more than 3 years",Great,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3690879.htm,"Feb 12, 2014",Impact Team Member,"Detroit, MI","Fun, happy, great, loud, busy","Minimum wage, not very many hours",none,0,5,5,5,5,positive,positive,positive,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,5
163,3.0,"Current Employee, less than 1 year","Pleasant, but short",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3693179.htm,"Feb 12, 2014",Model,"Aventura, FL","Great people, Friendly atmosphere, good and steady customers. Only good for a first-time job. If you are looking to get hired here, it is pretty easy.","On of the big issues I had with Hollister was that I didn't get enough hours. Plus, most of what you will be doing is folding clothes. You cannot advance into management unless you have a Bachelor's Degree.",Place people on the schedule to have equal hours.,0,2,2,1,4,positive,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
163,2.0,Former Employee,"Senior district manager(2007-2013)
Worked for Abercrombie from 2005-2013
Manager in training - senior district manager",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3693197.htm,"Feb 12, 2014",,,Working with great looking cool people. It's more of a place to work to make friends to party with out side the job. The vaca/ healthcare benefits are good compared to others in the retail industry.,"What the CEO says goes. CEO Mike Jefferies micro manages this whole  company. When mike comes to visit a store in the field a total make over is done to the store he is visiting( costing a ton of payroll hours). Mike has never seen how a real store runs and operates. I'm talking fake workers are gathered from local modeling agencies and the entire store gets refolded every night before he comes. If only CEO mike knew what a store really looked like with the limited payroll hours they are budgeted to use and how bad the part time staff is when they get paid $8 an hour but have to buy very expensive outfits to wear to work. Often workers are sent home because they can't afford to buy the clothes to wear and you have to in order to get scheduled shifts. 

Managers are salaried employes who work well over 50 hours a week( and don't get good pay for it). 

If you want to work with great looking, cool, fun people this is your dream job. If you like to get paid fairly for the long hours and hard work you put into the job this is not the place.","Advice to senior mgmt:
Let the CEO  see what a real store runs like daily not after you dump a ton of payroll hours into it to fix the issues.

Stop requiring a 4 year degree to work for $30,000 as a retail manager. 

Stop promoting managers based on how great looking they are instead of how smart and hard working they are, promote based off results.",0,,,,,blank,blank,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
163,2.0,"Former Employee, more than 1 year",Great people but boring job,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3693289.htm,"Feb 12, 2014",Floor Model,"Atlanta, GA","Great looking Coworkers, easy interview",The job and it's low pay,,0,3,1,1,1,negative,negative,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
163,3.0,"Former Employee, less than 1 year",Abercrombie & Fitch was fun but boring,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3696816.htm,"Feb 13, 2014",Manager In Training (MIT),"Portland, OR","Co-workers and people are great.  It's a fun environment to work in, feels like your the popular kids in school except the school is the mall.",Lots of tedius work which can be stressful. Dealing with customers who steal is a huge pain.,Let people manage who don't have college degrees.  If you allowed the promotion of models and associates the turn over rate wouldn't be so high.,0,2,4,4,3,negative,neutral,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
164,4.0,"Former Employee, more than 1 year",It was a fast-paced design culture that really sparked my career.,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3697650.htm,"Feb 13, 2014",Associate Graphic Designer,"Columbus, OH","I loved that everyone I worked with was very young. We were all inspiring to each other and were all in the same space in life. We got paid great, although were worked very, very hard. The home office is beautiful and was lovely to work in such an environment.","Worked around the clock with insane deadlines far too often. The CEO was a big hinderance in progress because one minute he would love something, and the next minute he'd hate it and you would be left with nothing and having to somehow find the drive to even attempt redoing it. It wasn't very appreciated work. Also, it was in Ohio. Not the most exciting destination.",Realize that design takes time. It's not like we can just type in a formula and voila! Perfect Design!,0,3,4,5,2,positive,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,4
164,3.0,"Former Employee, less than 1 year",Pleasant work environment; lacking in support from managers,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3705971.htm,"Feb 15, 2014",Store Model,"Chicago, IL",Pleasant work environment; social and laid-back,Lacking in support and training from managers; minimum wage,Provide more training and help for new employees,0,4,3,2,3,positive,neutral,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
164,4.0,"Former Employee, more than 5 years",Good stepping stone into management but growth is stagnant,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3711656.htm,"Feb 16, 2014",Visual & Store Manager,"Las Vegas, NV","Liked the people I worked with, great stepping stone into retail. learned a lot about visuals, displays, new store openings recruiting, hiring, and scheduling.",high turn over which leads to difficulty in moving up . Also the managers above font have anywhere to go growth wise which leaves you stagnant. unless you can move  out of state career growth is lacking. lots of promises about shift in positions with no follow through. lots of work with little pay. hiring of teens who are not responsible enough to be dependable employees.,don't promise anything to anyone. if managers in DM and RM positions are not planning to go anywhere don't promise lower management upward movement when there's no openings to come. hire older more responsible people who fit the image rather than young college kids,0,3,2,3,3,positive,negative,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
164,1.0,"Former Employee, less than 1 year",Global Procurment,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3715354.htm,"Feb 17, 2014",Global Procurement Coordinator,"New Albany, OH","-You get your own laptop
-Working with beautiful people
-Treats at company meetings","-HR low balls you in telling you how much you will get paid.
-Your department can be impatient with new employees.
-Poor management
-Boring repetitive work.
-Bad training
-Rude/snooty coworkers 
-Pay was not that high.","Please, get it together. It is ridiculous how poor the training was by the manager and department when hired on. For a entry level job A&F should pay more.",0,3,2,2,1,negative,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
164,2.0,Former Employee,Impact Worker,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3716542.htm,"Feb 17, 2014",,,"During high school, I applied to all the retail stores at the local mall. Hollister was the only store that ever got back to me. It is very easy to obtain this job if you have ""the look""","This job will pay minimum wage, which is okay if you are in high school. However, the store will probably not give you too many hours.",,0,,,,,blank,blank,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
164,3.0,"Current Employee, more than 3 years",Decent part-time company,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3717904.htm,"Feb 17, 2014",Sales Associate (Model),"Short Hills, NJ","Flexible hours, fun atmosphere to work at","Low pay, constantly hearing the same music",,0,4,2,1,3,positive,neutral,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
164,3.0,"Former Employee, less than 1 year","Loved the people, got bored with the job",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3720326.htm,"Feb 18, 2014",Floor Model,"Bellingham, WA","easy, extra cash, develop customer service skills, learn how to fold properly, understand tills and money transfers, improve memorization skills, discounts","same music every say, cologne/perfume smell gets in and on everything, low pay, monotonous, you are forced to buy a new outfit as your uniform every season, disrespectful customers. very boring overall, too much repetition for me.",management was nice but they did not do scheduling very well. They often scheduled people for shifts they could not go to so they had to find others to cover their shift,0,3,2,3,3,negative,positive,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
164,1.0,"Current Employee, more than 1 year",Just a terrible job experience,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3722695.htm,"Feb 18, 2014",Assistant Store Manager,"Boston, MA",Some associates where fun to hang out with,Have to work night time and the hours/shifts are just terrible,,0,1,1,1,1,negative,neutral,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
164,3.0,"Current Employee, more than 1 year",Frustrating environment for hard workers,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3724601.htm,"Feb 18, 2014",Assistant Store Manager,"Boston, MA","Simple tasks
High energy work environment 
Co-workers close in age","Company Culture at higher levels of management 
Poor promotion standards
Understaffed 
Poor allocation of resource",Home office doesn't have a realistic view of what it takes to run a store staffed primarily by college students.,0,2,3,3,2,negative,neutral,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
164,3.0,"Former Employee, less than 1 year",Decent,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3724613.htm,"Feb 18, 2014",Processor,"New Albany, OH",Good pay for underskilled worker,"Hours are rough, working up to 11 hours a day. breaks are small ranging from 15 to 25 mins",give more breaks time,0,2,3,3,3,positive,neutral,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
165,3.0,"Former Employee, more than 3 years",Good entry level experience,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3725323.htm,"Feb 18, 2014",Impact Team Member,"Los Angeles, CA","Meet great people, flexible working hours, and employee discounts.","Minimum wage, long hours if it's the night shift, the smell is very distinct, and the policy look is strictly enforced.",More training for new employees,0,3,3,2,3,positive,neutral,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
165,3.0,"Current Employee, more than 1 year",good while being a student,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3726447.htm,"Feb 18, 2014",Floor Model,"Orlando, FL",discount on merchandise and very flexible schedule,not a lot of hours if you want to work,,0,3,4,3,3,negative,neutral,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
165,4.0,"Current Employee, more than 1 year",sales model,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3728252.htm,"Feb 19, 2014",Sales Associate (Model),,Working with great people that becomes your best friends. 30% off employee discounts. All the managers are pretty chill,Strict dress code. Way too much work for minimum wage. Constantly smelling like a baby prostitute. A-ranking clothes (perfect fold),,0,5,3,2,4,positive,neutral,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
165,3.0,"Current Employee, less than 1 year",Easy part-time job for teens looking to kill some time and make minimal money.,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3730539.htm,"Feb 19, 2014",Sales Associate (Model),"Pleasanton, CA","Really young working staff contributes to a fun environment for those in high school +, management included makes the experience of an easy retail job enjoyable.","Everyone except managers and associate managers have part-time positions only, with shifts being distributed only a week in advance (also had to go to store location to know & print shifts, but that was three years ago, not sure if that is still an issue).",,0,4,1,2,4,negative,neutral,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
165,2.0,"Former Employee, less than 1 year",Tedious and Trivial,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3732379.htm,"Feb 19, 2014",Floor Model,"Georgetown, MD","The people that I worked with were very nice. Although they were nice, they did not seem very driven or educated. The employees seemed absent-minded and content restocking shelves for the rest of their lives.","Abercrombie & Fitch was not a very welcome environment especially if the manager considered you unattractive. The ""ugly"" people had to remain out of view from the customers and were not treated with much respect.",,0,3,2,2,3,negative,negative,neutral,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
165,3.0,"Former Employee, more than 1 year",Laid back and casual working environment with ability to grow.,/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3732899.htm,"Feb 19, 2014",Desktop Support Technician,"New Albany, OH",Eye candy and plenty of opportunity to move around. Not just sitting at a desk.,Upward mobility was stringent and was more dependent on how 'cool' you were.,Give kudos to support and not just stuck-up designers.,0,4,3,3,4,positive,positive,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,3
165,3.0,Former Employee,"It was an easy job, not much else going for it.",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3733425.htm,"Feb 19, 2014",,,"Easy part time job, coworkers are friendly. Discount was nice, but they were strict on dress code. Obviously the company has image issues.",Way too much turnover. Managers don't know what they are doing. Pay is terrible at all levels.,Quit,0,4,1,1,1,negative,negative,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,1
165,5.0,Current Employee,"Had experience using RF Gun scanner, cross checking of invoices and working at a peak rate.",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3735618.htm,"Feb 20, 2014",,,I see it to be fun working because there is no pressure if you know what your task is.,I didn't come cross any downside over there.,,0,,,,,blank,blank,blank,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,
165,1.0,"Current Employee, less than 1 year","The managers was used discriminatory tactics in recruitment, and discriminatory language when speaking to employees.",/Reviews/Employee-Review-Abercrombie-and-Fitch-RVW3736025.htm,"Feb 20, 2014",Assistant Store Manager,"New York, NY",wearing flip flops to work.,"the loud music and constant pumping of fragrance gives the staff and customers headaches, sporadic work hours, too much work for such little pay, the standards set up managers for failure promoting a high turnover in management and part-time employees.","Get a new CEO who still doesn't think he's 12 years old, living in California in the 1920's with his bigotry and constant hints of racism and discrimination to others.",0,1,1,1,2,negative,negative,negative,7560,https://www.glassdoor.com/Reviews/Abercrombie-and-Fitch-Reviews-E6756.htm,2
