page,rating_overall,employment_status,review_title,review_link,review_date,employee_job,employee_loc,review_pros,review_cons,review_advice_mgmt,flag_incomplete,rating_components.Work/Life Balance,rating_components.Career Opportunities,rating_components.Compensation and Benefits,rating_components.Senior Management,summary_views.Recommend,summary_views.CEO Approval,summary_views.Business Outlook,supposed_n_reviews,Glassdoor Review Page,rating_components.Culture & Values
110,3.0,"Former Employee, more than 1 year",customer assistant,/Reviews/Employee-Review-Tesco-RVW9341389.htm,"Jan 26, 2016",Customer Assistant,"Padstow, England",to make a living and pay my bills.,not the choice of my career prefer a job to do with car repairs.,improve working hours prefer full time and not part time,0,4,1,4,2,positive,blank,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
110,3.0,"Former Employee, more than 3 years",Average supermarket job where no one takes much notice of you,/Reviews/Employee-Review-Tesco-RVW9341071.htm,"Jan 26, 2016",Checkout Assistant,"Guildford, England",The pay was pretty good for retail and working on the checkouts means you have little real responsibility. There also staff deals that can save you extra money on somethings such as phones and broadband,Management pretty much ignore you if you're just checkouts. Won't try and resolve issues until you hand your notice in,"Working on the checkouts at weekends I did feel pretty much ignored a lot of the time. I would often hear of new initiatives from customers first before my managers would tell me. Also I desperately needed more hours. I was told there wasn't any, but then a month later 5 new employees started with all the hours that I had wanted. I wasn't offered the hours until after I handle my notice in. Maybe take care of your staff properly at not as a last resort. Also calling people in for meetings about poor attendance after 1 day off ill, is detriment to morale",0,2,1,4,2,blank,neutral,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
110,4.0,Former Employee,Software engineer,/Reviews/Employee-Review-Tesco-RVW9342190.htm,"Jan 26, 2016",,,Getting a good project as a fresher is important. But the opportunities and people there are really good. Would recommend to anyone,Not seen any but heard it has changed a lot,,0,4,4,3,4,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
110,3.0,"Former Employee, more than 1 year",Tesco Review,/Reviews/Employee-Review-Tesco-RVW9344374.htm,"Jan 26, 2016",Tech Support,"Maldon, England","10% Staff discount in-store or online, some months they do 20% off.",Getting payed the correct amount was always a problem.,Focus on there staff instead of them self.,0,3,3,3,4,negative,blank,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
110,3.0,Former Employee,Pros and Cons at Tesco,/Reviews/Employee-Review-Tesco-RVW9355418.htm,"Jan 27, 2016",,,"The shift pattern ws fixed and for me didnt change much, because I worked a night shift I didnt deal with customers much, the job descrption is exactly what you do in the job. The pay was really decent compared to other similar jobs.","You dont really enage with your mangers and are not set direction, more or less left to it youselves. Breaks especially at night shifts could be more frequent.",,0,,,,,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
110,4.0,Former Employee,Holiday job,/Reviews/Employee-Review-Tesco-RVW9358447.htm,"Jan 27, 2016",,,Flexible hours during holidays from uni for three years,"Can't think of any, job was as expected",Apart from the supervisor no one from management ever spoke to me,0,,,,,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
110,3.0,"Former Employee, more than 8 years",Head of merchandising,/Reviews/Employee-Review-Tesco-RVW9364803.htm,"Jan 28, 2016",Head of Merchandising,"Cheshunt, England","training & development is good
process is well developed
opportunities are available if you want them
benefits are very good","stressful business to be part of
political , if you are not liked its a hard place to get on
long hours that they expect you to do 
size of business
wide strategy that cant always be followed",,0,1,3,5,3,negative,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
110,3.0,Former Employee,Every Little Advice Helps,/Reviews/Employee-Review-Tesco-RVW9379146.htm,"Jan 29, 2016",Anonymous Employee,,"No.1 UK retailer
Diverse
Nationwide
Massive employer
Strong Own Brand prescence","Profit driven
Pitch at Mid market so struggle with price sensitive retailers
Mix of Old and New establishments so need massive investment to modernise some units
Over-manned and Top heavy",,0,2,4,3,3,negative,blank,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
110,5.0,Current Employee,Assisstant,/Reviews/Employee-Review-Tesco-RVW9380397.htm,"Jan 29, 2016",Anonymous Employee,,"Colleagues very friendly
Always finish in time unless overtime is paid
Enjoyable job
Good working hours","Managers can walk past assisstant without saying hello
Managers dont spend enough time on there department",Be more pro fessional  and acknowledge colleagues in different departments,0,,,,,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
110,3.0,"Current Employee, more than 1 year",Customer service assistant,/Reviews/Employee-Review-Tesco-RVW9387963.htm,"Jan 29, 2016",Customer Assistant,"London, England","Decent pay, flexible shifts for students","Poor management, wage too low for London,","Better education, better structure and more respect",0,3,2,2,3,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
111,3.0,Current Employee,Customer assistant and replenishment,/Reviews/Employee-Review-Tesco-RVW9389917.htm,"Jan 30, 2016",,,"Nice environment, fairly treated, not too much pressure.","It can be a bit boring, every day is very similar to the last one.",,0,3,2,2,4,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
111,3.0,Former Employee,Customers service,/Reviews/Employee-Review-Tesco-RVW9392099.htm,"Jan 30, 2016",Newport,"Newport, Wales","organization of work, working time","wages, workplace Poland,communication with employees",,0,2,3,3,1,positive,neutral,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
111,4.0,Former Employee,good emplyer,/Reviews/Employee-Review-Tesco-RVW9393403.htm,"Jan 30, 2016",Anonymous Employee,,"Dedicated team to work with. 
Alway overtime available. 
Discounts available for employees
Most managers are there to help","Always limited staff when needed on the checkouts. 
When pay is given wrong takes up to 2 months to sort",Some management need to treat employees better. As it has been proven they wont be helped when needed,0,4,3,3,2,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
111,5.0,"Current Employee, more than 1 year",Great experience,/Reviews/Employee-Review-Tesco-RVW9399977.htm,"Jan 31, 2016",Technology Graduate,"Welwyn Garden City, England","Work life balance is the main benefit, I have rarely left the office after 5:00. Amazing investment into graduates with many rotations and exposure.",The pay doesn't increase quickly compared with London. Also you don't get the after work drinks that you would in a city. It is based in a small town of Welwyn Garden City.,Specially for graduates try and match salary loser to London jobs. Give more of an experience outside of Technology.,0,5,4,3,5,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
111,3.0,"Former Employee, more than 5 years",Thing about Tesco Express Armley Leeds,/Reviews/Employee-Review-Tesco-RVW9407263.htm,"Feb 1, 2016",Retail Assistant,"Cheshunt, England",90% of staff and customers are very nice and a pleasure to be with,"Dont listen to shopfloor staff.If they did l wouldn't be out of work.I was fed-up of being put in an uncomfortable postition with a member of staff.Management changes to often.Dont take the time to train staff properly, left to whoever they happen to be working with.",Take the time to listen and train staff. You have a confidential report line but if management do not listen what is the point.,0,2,3,5,1,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
111,3.0,"Former Employee, more than 1 year",Tesco Checkouts,/Reviews/Employee-Review-Tesco-RVW9410596.htm,"Feb 1, 2016",Customer Assistant - Checkouts,"Bracknell, England","Great feeling of being part of a team, good pay and easy work for a student looking for a part time job","Can become monotonous, especially if you are always on checkouts
Big corporation so sometimes not treated like a person e.g holiday requests, absences","Be more lenient with customer assistants, particularly if they are students with exam commitments.",0,4,3,3,3,positive,blank,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
111,3.0,Former Employee,Employee,/Reviews/Employee-Review-Tesco-RVW9414357.htm,"Feb 1, 2016",,,Free food during lunch break.,Long hours made me tired.,,0,,,,,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
111,1.0,Current Employee,Bad experience full of politics,/Reviews/Employee-Review-Tesco-RVW9419805.htm,"Feb 1, 2016",Software Engineer,Bangalore,"Good cafeteria, good campus, cab facilities, less work in some of the project","Full of politics, highly unstable, maximum support work, not a good company to stay.",,0,2,2,3,1,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
111,3.0,"Current Employee, more than 1 year",My experience has been pretty rewarding. I've learnt a lot from certain managers that are hard workers.,/Reviews/Employee-Review-Tesco-RVW9420082.htm,"Feb 2, 2016",Retail Sales Assistant,Drogheda,Gain experience in the retail world. New challenges everyday. Deal with different customers and different tasks each day. Show rewards (privilege card & pay increase after a time spell),Lack of hours available for the amount of work that needs to be done regarding the store. Poor management displayed in some departments.,Some managers just need to do more and lead by example.,0,1,1,1,1,negative,negative,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
111,2.0,Former Employee,Tesco...,/Reviews/Employee-Review-Tesco-RVW9421538.htm,"Feb 2, 2016",,,"Flexible working hours, decent pay (after 6 years service and only when working 35+ hours per week).","No opportunities for advancement, took approx 5 years to reach a decent pay grade, no regard for work life balance, expected to be at managements beck and call.",Close the gap between the management and general assistant staff and continuously train managers to ensure they have the skills to do their jobs.,0,1,1,2,1,negative,neutral,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
112,2.0,"Current Employee, more than 5 years",under paid against other supermarkets,/Reviews/Employee-Review-Tesco-RVW9423690.htm,"Feb 2, 2016",General Assistant - Frozen & Produce,"Stockton-on-Tees, England","Privilege card that offers 10% discount on most things, new uniforms when needed",Only 10% discount.. Most of the things in tescos is more expensive than other supermarkets,"Treating staff like robots, always saying we need to work faster blah blah, then the night managers dont chip in to do some work
Just heard they are reducing our pay premiums, but we do get a very small pay increase,  take from one hand and give in the other. BS",0,1,2,2,1,negative,negative,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
112,2.0,Former Employee,pathetic managers in few teams,/Reviews/Employee-Review-Tesco-RVW9435374.htm,"Feb 3, 2016",Anonymous Employee,,Decent work life balance and environment,Managers not fit to be in their respective post,Please maintain some hierarchy to escalate issues. You are loosing good resources for some stupid managers,0,,1,1,,negative,positive,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
112,3.0,Former Employee,Ok,/Reviews/Employee-Review-Tesco-RVW9439218.htm,"Feb 3, 2016",Sales Assistant,"Cupar, Scotland","Good flexibility for shifts. Overtime readily available. Overtime pay is good. Promotion available, albeit quite difficult. Usually quite busy so always something to do.","Management very rude, reluctant to help or even engage with lesser employees. Relations between employees fairly poor, and management tends to be disliked by sales and customer advice.",Improve relations between employees and not to be so stuck up. Possibly try to engage with fellow colleagues and show a little bit of interst.,0,4,2,3,2,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
112,5.0,Former Employee,Good pay friendly staff,/Reviews/Employee-Review-Tesco-RVW9442267.htm,"Feb 3, 2016",Sales Assistant,"Reading, England","7.47 per hour
Lots of overtime offered
Training in other departments
Friendly staff",Timetable starting at 6 to say something,Some managers are a bit disorganised and a bit useless.,0,5,4,3,2,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
112,5.0,Current Employee,Bakery manager,/Reviews/Employee-Review-Tesco-RVW9448447.htm,"Feb 3, 2016",Bakery Manager,"Lowestoft, England",Secured income in an unsecured world with above average benefits,Seen the rise and fall of a brilliant company who maybe took on too many fronts at one time but are now regathering and becoming a proud company  once more.,"Listen and work as a team. If you don't like getting stuck in and rubbing shoulders with your workforce,  then perhaps your not the manager you may think.",0,4,5,5,5,positive,blank,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
112,2.0,Current Employee,customer assistant,/Reviews/Employee-Review-Tesco-RVW9448810.htm,"Feb 4, 2016",Customer Assistant,"Bangor, Wales","Great colleagues and customers , good store prices.,","The pay packet is rubbish, the latest pay deal was diabolical","We dont want any more special offers we now need more money so that we can at least afford to pay our bills.Special offers dont pay bills and the ceo and store directors need to take a pay cut this time like a lot of there staff, we were asked to trust the ceo , which we all embraced, we all feel so let down",0,3,2,1,1,negative,blank,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
112,2.0,Current Employee,Working at Tesco's,/Reviews/Employee-Review-Tesco-RVW9449255.htm,"Feb 4, 2016",General Assistant,"London, England",Staff are great company is good when working days,Managers in the shops need training on how to Speak to staff. To Listen to what they say. Take notice of what they say. The staff don't need to be shouted down when they speak. Some staff being degraded in front of others by a manager is not respect it's abuse.,"Staff that are older are NOT stupid just older but not yet retired. They expect to be treated with respect not abuse.         Respect for each other in the workplace, is a better saying than the one Tesco has had for years. ( If you don't like it leave. ).",0,1,3,2,1,negative,blank,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
112,1.0,"Current Employee, more than 8 years",poor,/Reviews/Employee-Review-Tesco-RVW9448990.htm,"Feb 4, 2016",Anonymous Employee,,"Chilled out no stress no one cares 
Staff friendly","Very poor management who prefer to fight against you then help you no motivation to work at speed and now we just had a pay cut for nights even worse 
No one will cares enough to make sure there job gets finished to the best of the ability no one will do overtime as management never praise you for helping they try management  say basically if you don't do what we say they just supend you.",There no hope you for working your only management  from knowing the right people in tesco,0,1,1,3,1,negative,negative,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
112,5.0,"Current Employee, more than 5 years",General assistant.,/Reviews/Employee-Review-Tesco-RVW9449341.htm,"Feb 4, 2016",Price Integrity,"Lewisham, England","Working in a team at Tesco has given me a lifeline; it has enabled me to lead an independent life. Working hard and achieving targets has given me great satisfaction at the end of my shift. I walk away each day knowing I have done my part.  I have played my bit in getting the store legal and ready for trade during the day.  The line manage respects hard work and rewards in verbal communication. The simple Thank you from a manager is valued. Working for the company as a whole has been rewarding, staff are given benefits and shares this goes a long way to supporting individuals to feel a part of the team.","In the retail environment there will always be people in the team who judge, and have a lack of work ethics. Rising above and setting an example has been the only answer. It doesn’t feel fair the way the union has worked with the company to make big changes to our pay structure without meeting and discussing planned changes with workers. London weighting has been given to people to support the cost of living in a city. Prices have increased. Travel around London has increased but our London weighting is reduced. The pay structure has been changed without consultation.","Tesco employees are part of a family working together to provide great service to the public. It’s a shame that the management has targeted at the lower end of the pay grade scale to make drastic changes to pay, to the people who are the heart of the company. The changes will have a negative effect on performance. I think the changes that have been made are disheartening keeping pay structure in line with competitors is wrong.  Each individual staff member has made some changes during Tesco’s struggles in the market place. Tesco has had a lot of negative publicity. Workers are aware of the change in peoples choices and this has put the companies future in jeopardy, but its the workers who have felt the changes the most through: Right hours changes, and now lower premiums at night it is unfair as a single parent these changes affect me a lot and I will see a change in my pay.",0,5,3,4,4,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
112,3.0,"Current Employee, more than 10 years","Great For stability, Rubbish for Advancement.",/Reviews/Employee-Review-Tesco-RVW9449259.htm,"Feb 4, 2016",Baker,"Rochdale, England","As stated in the title, it's a great stable income. 
In the few stores I've worked at, the time has always been upbeat and generally great to work with.
Interacting with customers and meeting new people is a great way to help confidence. 
Helping people is it's own reward. 
The benefits package is really very good to be honest.","I've found, if your face doesn't fit, you'll never get far when it comes to advancement in Tesco, there's no where near enough drive in the senior management to get young blood to actually want to progress in their careers. I've seen the way managers get treated on a regular basis and if that's the sort of life you could be living, it's no wonder, few people are interested. 

The senior team (at least in my store) seems to ignore most of the GA's and don't even acknowledge most of our existence, this is especially frustrating when (at least myself) have opened and quite clearly said ""hello"" to receive zero response, that is atrocious manners in anybodies book. Another gripe that bugs me is there really is that Divide between the managers and team, most noticeable during break times when they seem to congregate on their own table, and hardly even speaking to us commoners (at least that's how it seems)...
No don't get me wrong, there are some extremely great, friendly and driven managers, I'm fortunate enough to have one that our entire Bakery team admire and respect.

I'll cut this review a little shorter here as I do have quite a lot to say, but in the interest of time saving, this is just a few..","Acknowledge everybody, from the cleaners to the fatcats, we're all made from flesh and blood just the same so treat EVERYBODY with equal respect, it really isn't hard! 

Give people a reason to want to stay in within the company, and give them fair career opportunities...",0,3,2,4,1,negative,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
113,3.0,"Former Employee, more than 1 year",Good company,/Reviews/Employee-Review-Tesco-RVW9449281.htm,"Feb 4, 2016",Customer Assistant,"Chester-le-Street, England",The staff were always friendly and for the most part let you get on with your job. Salary is pretty good when compared to rivals.,"If I had ideas, they would rarely take them into consideration and would often just pretend to listen. More training on how to lift properly should be included.","If you want the business to develop, ask the people who work for you how to improve. Start at the bottom, these people have great ideas.",0,3,2,3,2,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
113,5.0,"Current Employee, more than 10 years",working at tesco,/Reviews/Employee-Review-Tesco-RVW9449754.htm,"Feb 4, 2016",Front End Manager,"Porthmadog, Wales","great pay and benefits
colleagues working together to make the chore of shopping a little better for everyone","i dont queue system needs relaxing a little, to much pressure for front end team support, regularly having to skip their breaks to focus on passing, taking abuse from other store colleagues as they cannot achieve their own department objectives",,0,4,5,5,4,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
113,5.0,Former Employee,Stock Controller,/Reviews/Employee-Review-Tesco-RVW9450262.htm,"Feb 4, 2016",Stock Controller,"Hexham, England",I believe I received excellent pay for the job I was doing and was showed respect by managers and tret well.,There was inconsistency to shift patterns sometimes but this was rare and only if I was required to work an extra shift but this would mean some nights I would be finishing at 10 and in again by 6 the next morning.,"Personally, I think the management I worked under were good because they knew and cared about staff this makes a difference and all managers should be like that.",0,4,4,5,5,positive,blank,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
113,5.0,"Current Employee, more than 3 years",My review,/Reviews/Employee-Review-Tesco-RVW9450451.htm,"Feb 4, 2016",General Assistant,"Braintree, England","Great company to work for with excellent benifits and pay, could ask for a better place to work!",Dont put in enough money for wages to help omprove our customer service which is vital in order to maintain a large company like tescos,Carry on!,0,4,5,5,4,positive,blank,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
113,4.0,"Former Employee, more than 10 years",customer service,/Reviews/Employee-Review-Tesco-RVW9451668.htm,"Feb 4, 2016",,"Holyhead, Wales",Good surrounds Good conditions pleasant colleagues,Good conditions pleasant surrounds pay not bad some managers helpful,Be honest to staff not fob them off with answers you think they want to hear,0,3,3,4,3,negative,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
113,5.0,"Current Employee, less than 1 year",awesome!,/Reviews/Employee-Review-Tesco-RVW9452137.htm,"Feb 4, 2016",Anonymous Employee,"Ayr, Scotland",Everyone is so friendly and helpful especially as a new start.,More resources and equipment should be ready for new starts.,Continue to do what you do and support your colleagues,0,5,5,5,5,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
113,4.0,Current Employee,Dot com picker,/Reviews/Employee-Review-Tesco-RVW9452762.htm,"Feb 4, 2016",Dot Com Personal Shopper,"Baldock, England","Decent pay, especially for me as I'm under 18, most managers are friendly and helpful and everyone helps out when stuff needs to be done (shelves tidying and things)",Hours unsociable for me (6am starts) and being made to go round the back to the front to buy things on breaks,"Flexi contracts - we do not get the 24 hours notice we're supposed to get to be asked whether we are going to flex up or not, just expected to.",0,4,4,4,3,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
113,3.0,Current Employee,General Assistant,/Reviews/Employee-Review-Tesco-RVW9453016.htm,"Feb 4, 2016",General Assistant,,Flexible around family life where possible,"Current pay review, not as rosy as painted","Improve communication @ all levels, particularly in stores and follow through on what's said to be done.",0,3,3,2,2,positive,blank,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
113,4.0,"Current Employee, more than 3 years",Tesco,/Reviews/Employee-Review-Tesco-RVW9453312.htm,"Feb 4, 2016",Customer Assistant - Counters,"Greenfield, England","Tesco Greenfield, is a very laid back store, the management show genuine concern for both the customers and their employees, the store has a family atmosphere, the staff are like an extended family and are very supportive of one another, including the management, there are opportunities management training and apprenticeship training and a competitive pension scheme.",All the above make it difficult to leave their employment  and the staff canteen food is so good that you can get fat on it.,The store manager needs to stop looking like a glamour puss and therefore putting the rest of us to shame,0,5,5,4,5,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
113,5.0,"Former Employee, more than 10 years",Team leader,/Reviews/Employee-Review-Tesco-RVW9453447.htm,"Feb 4, 2016",Team Leader,"Leyton, England","friendship between staff, had a laugh.",too many chiefs and not enough Indians. xxx,"look after your Indians, their are the ones who meet customers first, if Indians are happy, customers will be happy",0,5,5,5,5,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
114,5.0,Current Employee,working for Tesco,/Reviews/Employee-Review-Tesco-RVW9453628.htm,"Feb 4, 2016",Customer Assistant,"Cardiff, Wales",Excellent benefits and friendly staff.,Late shifts due to 24hours opening.,,0,5,5,5,5,positive,blank,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
114,4.0,Current Employee,customer service assistant,/Reviews/Employee-Review-Tesco-RVW9454065.htm,"Feb 4, 2016",Customer Support,"Enfield, England",I work 20 hours which suits my lifestyle.,When it comes to holidays you have to consider other staff members in your dept. Cannot have 2 staff on holiday at same time.,Management now are getting better at communication and how they treat all staff.,0,4,4,4,4,positive,blank,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
114,2.0,Current Employee,Full time job,/Reviews/Employee-Review-Tesco-RVW9454443.htm,"Feb 4, 2016",Customer Service,"Dundee, Scotland","Staff benefit, great colleagues. nice atmosphere. great relationships. nice call centre","No real progression, facilities, wages, benefits, development",know your people,0,4,1,2,2,negative,positive,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
114,1.0,Current Employee,My review,/Reviews/Employee-Review-Tesco-RVW9455214.htm,"Feb 4, 2016",Customer Assistant,"Walsall, England",Fair pay for night staff,"Aweful communication , terrible management, over worked",,0,1,1,2,2,negative,negative,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
114,3.0,Current Employee,Alright,/Reviews/Employee-Review-Tesco-RVW9455824.htm,"Feb 4, 2016",,"Poole, England",Pay is alright for a supermarket job and working is normally pleasant,Certainly. Tasks That we are asked to do being on till for too long for and example.,,0,2,2,3,4,positive,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
114,1.0,Current Employee,Coach,/Reviews/Employee-Review-Tesco-RVW9456278.htm,"Feb 4, 2016",Coach,"Milton Keynes, England","Great people, great prospects, diverse job roles",Massive company so can be hard to keep up with everything that is happening,"Listen to the people who actually do the job every day, they know what works and what doesn't",0,5,5,4,1,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
114,4.0,Former Employee,Customer Service Advisor,/Reviews/Employee-Review-Tesco-RVW9456273.htm,"Feb 4, 2016",Anonymous Employee,,"Met a lot of new people and now current friends
Good social life 
Approachable management","More career progression 
More holiday entitlement 
Better Pay",,0,2,5,3,5,positive,blank,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
114,3.0,"Current Employee, more than 5 years",Great colleagues but management in store don't care.,/Reviews/Employee-Review-Tesco-RVW9468700.htm,"Feb 5, 2016",Customer Assistant,"Glasgow, Scotland","Some shops/departments are very flexible with working hours
Good discount on all your shopping
Decent pay in comparison to other supermarkets","Personnel managers differ on what sort of personality you get, most are quite fake and are only nice to your face.
Problems that are persistent seem to be never fixed",Spend less time in the office and spend more time thinking about how to improve the customer experience but not sacrificing that for KPI's which most are more obsessed about than the wellbeing of staff and the customers shopping trip.,0,1,3,3,1,negative,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
114,4.0,Former Employee,Customer Assistant,/Reviews/Employee-Review-Tesco-RVW9470008.htm,"Feb 5, 2016",Anonymous Employee,,"A lot of opportunities for overtime on other departments, competitive pay for type of work, typically friendly atmosphere among colleagues.","Work rather monotonous e.g. scanning items all day and having the same conversations with customers over and over again. In my experience, management try and bend rules to suit them (e.g. 'compulsory' overtime outside of your contracted hours). Snooty senior management.","Lighten up! Take an interest / make an effort with younger / newer staff, as opposed to only sitting with other senior managers in the canteen and brown nosing the store manager!",0,4,4,3,2,positive,neutral,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
114,3.0,"Current Employee, more than 5 years",Maybe I've been unlucky in my experience...,/Reviews/Employee-Review-Tesco-RVW9470793.htm,"Feb 5, 2016",Customer Assistant,"Cardiff, Wales","Staff discount.
Pension scheme and free shares for working with the company.
The company is very well known.
Better pay in comparison with their competitors.","Has been a magnet for bad publicity in recent years.
Flexi contracts are a terrible invention, looking after business needs at the expense of the employee.
A few bad eggs at management level.","Having good listening abilities is an important trait.
Be quick to respond to any problems with staff not getting paid, this is a morale killer that will always leave a sour taste if not dealt with promptly.",0,3,2,4,2,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
115,2.0,"Former Employee, more than 1 year",Complicated company,/Reviews/Employee-Review-Tesco-RVW9475046.htm,"Feb 6, 2016",Deputy Manager,,"Dedicated, interested staff with pride in their work 
Smart uniform provided
Discount after 6 months service 
Regular progress reviews 
Very professional and supportive group team (Store operations manager, Ops manager, training manager etc)","Poorly structured training programme. 
No ""freedom to retail"". 
Controlling store manager who cut corners everywhere. 
Too much focus on delivering ""green"" food waste percentages rather than actual cost of waste. 
Over-complicated payroll and cash office system.  
Poor labour budget. 
If you find yourself with a store manager who won't evenly spread out early/late shifts, prepare for your work/life balance to become non-existent as you find yourself on the majority of late shifts",,,1,4,3,4,negative,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
115,4.0,Current Employee,wages,/Reviews/Employee-Review-Tesco-RVW9474936.htm,"Feb 6, 2016",Checkout Cashier,"Chester-le-Street, England",Family hours good working conditions,Wages          More,,,5,5,3,3,positive,blank,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
115,5.0,"Current Employee, more than 3 years",sales assistant,/Reviews/Employee-Review-Tesco-RVW9475109.htm,"Feb 6, 2016",Sales Assistant,"Brislington, England",Absolutely amazing works around me and my family with discount and savings schemes love the social connection we are like one big family in our large store :-),Down side is if your 1year old hids your discount card somewhere and u have over £20in voucher to use oh children,,,4,3,5,3,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
115,4.0,"Current Employee, more than 1 year",general assistant,/Reviews/Employee-Review-Tesco-RVW9475224.htm,"Feb 6, 2016",General Assistant,"Bristol, England","Great place to work, great colleagues and good pay.",It's too far from my house.,,,3,5,5,5,positive,blank,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
115,4.0,Former Employee,Great employer,/Reviews/Employee-Review-Tesco-RVW9478087.htm,"Feb 6, 2016",Grocery Assistant,"Cookstown, Northern Ireland","Good rate of pay
Majority of staff welcoming and friendly
Overtime
Time and half for Sunday",Hr were quick to order but not willing to step in and help with rumble. Hard to get a full time contract.,,,4,4,4,3,positive,blank,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
